player_id,season_id,tsne_x,tsne_y
952.0,2003-04,-17.7631803498,8.48987214487
976.0,2002-03,18.7343130594,-23.9023758185
2562.0,2008-09,-31.4584193552,-29.0589190638
2210.0,2013-14,-29.9693216251,18.7248038578
258.0,2003-04,13.1813966839,-9.12932588389
200783.0,2010-11,7.66598513736,-18.3483544362
2555.0,2009-10,5.23151528055,18.3540222068
200794.0,2008-09,2.25621565005,-37.6029356584
948.0,1997-98,0.205492512573,-38.2284900563
2755.0,2004-05,14.2772418297,44.3795020439
1749.0,2002-03,-2.01829912309,10.8499845121
2760.0,2009-10,8.19115578361,-24.4431109395
2205.0,2008-09,9.21936725566,22.8207647899
1515.0,2011-12,-30.4221594319,-2.00150859981
442.0,1996-97,44.8134353799,7.81242282789
2429.0,2009-10,34.0899367442,25.4186118871
2443.0,2008-09,17.6744567141,-32.4034001107
1733.0,1999-00,-9.14141374717,-19.4729140783
2400.0,2013-14,-3.42077314487,-17.9405601564
2399.0,2010-11,-21.4941731673,15.0355421484
699.0,2008-09,-29.4780659028,-19.2468002829
384.0,1998-99,-5.79551093783,-2.93917763747
399.0,2002-03,-9.19632314535,-36.8886773089
677.0,2006-07,-22.3462793314,-22.2591599089
2407.0,2005-06,-2.8911802515,33.6512620939
2755.0,2005-06,-27.8952725603,2.33881210154
201578.0,2012-13,40.6051721973,-7.88810252891
1889.0,2007-08,38.2542580203,-10.3007339592
201951.0,2012-13,-12.2861767617,11.3337861159
28.0,1999-00,9.64190914302,38.8287265011
224.0,1996-97,-45.9861467189,2.4383994739
919.0,1997-98,14.4597418201,35.8559984217
201160.0,2009-10,-4.82476852201,40.9117071591
727.0,1999-00,-3.36410458633,-5.29074181157
201569.0,2013-14,-29.4015629205,18.5626028929
902.0,2003-04,32.4422701179,26.4562763649
1504.0,2002-03,34.4434467552,24.3364455565
948.0,1996-97,21.1126804116,-36.4142319961
201163.0,2009-10,-1.97694382976,0.399656478649
677.0,1999-00,-16.6580620689,-43.7084688031
201977.0,2011-12,-26.9631689931,13.0993110628
201601.0,2015-16,-2.50209148524,40.3771947731
2413.0,2004-05,-33.4505949176,-5.60536992705
2427.0,2002-03,32.9885107481,36.4389645391
677.0,2003-04,30.2158224169,-2.91371779405
2736.0,2010-11,13.3226250213,4.12533514328
1725.0,2005-06,9.5524519602,-25.3795436063
2422.0,2009-10,-21.1706664947,34.3768160064
1716.0,2001-02,-0.457554953668,-3.85578009461
200746.0,2008-09,34.4494122602,-8.65327685044
202397.0,2015-16,22.891005731,3.83389270333
202389.0,2013-14,0.140525293517,-21.9898677097
208.0,2004-05,32.1029416287,-8.30057052536
2446.0,2003-04,-45.9615862425,-14.7821785325
1899.0,2008-09,-51.4813378581,-13.9201088716
201167.0,2008-09,-45.2699397344,-19.7074895926
201578.0,2014-15,14.9884232044,-10.8577536158
2804.0,2006-07,-20.8110544835,8.17675383962
202335.0,2016-17,-46.3882499567,-14.4823216041
1500.0,2000-01,28.8804127009,-9.15056776315
954.0,2004-05,15.242026793,43.2852244837
2624.0,2008-09,-29.8690035378,-25.5845861022
101128.0,2007-08,-44.3752914925,5.12338759223
2772.0,2013-14,-52.1621781975,1.26950904185
2742.0,2006-07,-21.2115399153,-5.15709290464
82.0,1999-00,37.4812647918,24.5457903585
201939.0,2015-16,-22.3291097533,31.5825275041
239.0,2003-04,32.3930904495,35.295675208
2553.0,2006-07,-13.3940839227,-41.8303393121
201960.0,2011-12,-17.2593318772,-39.9206076809
201156.0,2014-15,-36.5127620908,-5.66339537856
448.0,1996-97,12.9419579124,19.9195218757
101108.0,2006-07,7.02496049843,-2.36144639249
283.0,2006-07,-28.053847828,-23.6207823043
2754.0,2015-16,-4.55330269377,-18.6700242773
2574.0,2009-10,-42.2536305143,-14.1098503744
731.0,2003-04,9.71542758033,32.7361410768
200755.0,2011-12,-46.3864193946,3.79696894889
458.0,2002-03,-52.0637242339,-0.227364475235
201587.0,2010-11,-12.4461796037,10.3549437246
258.0,1999-00,-2.86442652154,-16.6036627551
2440.0,2008-09,-40.164983197,-4.5751199944
200752.0,2015-16,14.8149741597,1.46267867053
1005.0,1996-97,-29.8284477096,14.0775953337
461.0,2001-02,17.5247365724,-33.2910728203
1902.0,2003-04,7.75895208348,-18.3494134417
2200.0,2010-11,34.992753234,-13.1266572399
281.0,2000-01,18.2002095668,-30.4499219353
101110.0,2009-10,-48.5794762692,-9.68583567158
200746.0,2012-13,47.5277503342,-10.983125841
1889.0,2013-14,-7.5970541794,-4.42429613731
93.0,2002-03,4.28286154035,47.1991999336
2446.0,2004-05,-27.2591911804,-1.07747065949
111.0,1999-00,-8.33549208726,-24.6022295583
201988.0,2012-13,-18.5127048351,-43.1261910761
200748.0,2006-07,16.0122276155,36.8295139339
693.0,2009-10,4.63644024291,30.9658742794
202328.0,2011-12,2.53985809402,-37.3304802824
2240.0,2004-05,-17.274352326,27.5593216889
101130.0,2005-06,2.9568950194,22.0112829884
2738.0,2014-15,-20.01734115,3.88093715383
947.0,2003-04,-0.161762957874,0.297952586073
201988.0,2015-16,-24.4892364775,13.2899308458
200757.0,2016-17,-21.7091746532,-40.3944714987
201609.0,2016-17,-10.767855595,26.6256837134
386.0,1997-98,11.7992547772,-6.15141948351
133.0,1999-00,12.4989417483,5.13406403444
2224.0,2003-04,-42.569240217,-7.57862228896
1718.0,2014-15,-12.077822646,11.6051357079
1863.0,1999-00,-16.405670314,-7.08117105491
763.0,2002-03,11.49291908,26.1346868135
